thread_title,thread_url,post_number,author,timestamp,content,year
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,274,Goldenm2020,posted 2024-Oct-8,"Too much for pre-offer night ahhha
Good luck again everyone tomorrow, I am interstate atm with daylight saving so that means one extra hour of wait haha.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,275,Lawclerk7292,posted 2024-Oct-9,1 + Carter Newell,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,276,primafacie11,posted 2024-Oct-9,+ DLA Piper,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,277,winterblues87,posted 2024-Oct-9,+ HSF,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,278,Icetea123,posted 2024-Oct-9,+1 Ashurst +1 JWS +1 Hall & Wilcox +1 Clyde & Co,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,279,avecaesar,posted 2024-Oct-9,+ DLA Piper + Ashurst,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,280,Jelly55,posted 2024-Oct-9,+ McR,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,281,Goldenm2020,posted 2024-Oct-9,Clutz email should come through around 9 ish as per previous years,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,282,auslaw003,posted 2024-Oct-9,+ HSF + DLA Piper + Corrs,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,283,winterblues87,posted 2024-Oct-9,+ 1 KWM,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,284,primafacie11,posted 2024-Oct-9,+ Minters,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,285,auzlawz,posted 2024-Oct-9,Anyone hear anything from Clutz yet bc I havent,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,286,anon888,posted 2024-Oct-9,+ McR + CU,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,287,Goldenm2020,posted 2024-Oct-9,"Heard from CU partner to look out for an email at 9 and expect a call a little later
But email haven’t came through yet",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,288,ravencraw,posted 2024-Oct-9,+ Minters,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,289,Jelly55,posted 2024-Oct-9,@anon888 was Cu by phone or emai?,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,290,Goldenm2020,posted 2024-Oct-9,"I sincerely hope IT software for any firm  is not crashing today
The wait is too much",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,291,auzlawz,posted 2024-Oct-9,@goldenm20 how did you hear from the Cu partner ??,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,292,Goldenm2020,posted 2024-Oct-9,Messages indicating an email and a call,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,293,auzlawz,posted 2024-Oct-9,Wow congratulations!! You’ve done it! That is very personable too,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,294,Goldenm2020,posted 2024-Oct-9,"I am just unsure if anyone received an email?
Just hoping my email is working",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,295,criddy,posted 2024-Oct-9,how did u hear from McR?,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,296,Icetea123,posted 2024-Oct-9,"+1 CU
Just got a call from a partner with the offer, said I would receive the email shortly. I did not have a coffee with a partner prior to this.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,297,Goldenm2020,posted 2024-Oct-9,"Congrats Icetea123
I wonder how you gonna choose haha given the amount of choices you have",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,298,auslaw003,posted 2024-Oct-9,+ Allens + Minters + NRF,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,299,watermelon123,posted 2024-Oct-9,deleted,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,300,Icetea123,posted 2024-Oct-9,"@Goldenm2020, I have my preferences but will be waiting to see if anyone else calls haha. Good luck / congrats to you as well!",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,301,Goldenm2020,posted 2024-Oct-9,"Hahaha all the best @Icetea123
You have done absolutely an amazing job! Wish I could have that many offers to choose from",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,302,criddy,posted 2024-Oct-9,+1 McR,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,303,Goldenm2020,posted 2024-Oct-9,"+Clutz
Offer Email just came through!",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,304,Jelly55,posted 2024-Oct-9,Congrats Goldenm2020!!!,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,305,Icetea123,posted 2024-Oct-9,Congrats!!!,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,306,Tryingtolaw,posted 2024-Oct-9,How did you hear from Hall and Wilcox?,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,307,Jelly55,posted 2024-Oct-9,How did you hear from Allen’s?,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,308,watermelon123,posted 2024-Oct-9,@Tryingtolaw Hall & Wilcox called this morning and then sent an email :),2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,310,auslaw003,posted 2024-Oct-9,"Jelly55 writes...
How did you hear from Allen’s?
Allens was a phone call from the interviewing partner for me",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,311,winterblues87,posted 2024-Oct-9,+ 1 McCullough + 1 Allens,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,312,Jelly55,posted 2024-Oct-9,@winterblues87 did you just get a call from Allen’s? Trying to see if I still have a chance ahh,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,313,anon888,posted 2024-Oct-9,is KWM done making their offers??,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,314,Jelly55,posted 2024-Oct-9,Do you think you can get offers after 10 am?,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,315,winterblues87,posted 2024-Oct-9,Yes I got a phone call. They said they will also send an email through too.,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,316,Goldenm2020,posted 2024-Oct-9,"Definitely happened before.
@Jelly55, just wait and see, people may decline the offer within the next few hours and they may do rolling offers",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,317,OrangeCat2,posted 2024-Oct-9,I had an offer come through at 4:30 last year so don't lose hope!,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,318,Jelly55,posted 2024-Oct-9,-HSF,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,319,ravencraw,posted 2024-Oct-9,- CU Still waiting to hear about Corrs.. anxious,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,320,Goldenm2020,posted 2024-Oct-9,"@ravencraw
Congrats on Minters!!
At least you have one firm, no need to feel stressed",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,321,criddy,posted 2024-Oct-9,Have McR sent an email yet,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,322,bananageorge,posted 2024-Oct-9,"Have CU emailed explicitly rejecting people?
Or are people assuming that they have not been offered anything due to lack of correspondence?",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,323,ravencraw,posted 2024-Oct-9,I got a call from HR,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,324,ravencraw,posted 2024-Oct-9,"Yeah, that's so true! Glad to have something to look forward to :) Congrats on your achievements too!!",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,325,bingl3,posted 2024-Oct-9,"congrats everyone! I am having trouble deciding between KWM and Allens, anyone got any tips?",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,326,Goldenm2020,posted 2024-Oct-9,"@bingl3
What are of law you wanna do? Can you do both by any chance?
KWM is good if you wanna work in Asia in the future, with their connections it is a massive help.
Allens is good if Europe is what you wanna do, with their connections with Linklaters in London, massive help.
Either one is very good I must say, just depends on what you wanna do",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,327,auslaw003,posted 2024-Oct-9,"bingl3 writes...
congrats everyone! I am having trouble deciding between KWM and Allens, anyone got any tips?
I'm in the exact same boat! I would suggest going with whichever firm you felt had a better 'vibe' honestly. They are both equally excellent firms, and you honestly really can't make a wrong decision : )",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,328,bananageorge,posted 2024-Oct-9,"KWM and HSF are the biggest and most internationally integrated firms in Australia (Ashurst too).
Allens had the least revenue out of the rest of the big firms in 2024, 2023, and 2022 (source: Legal 200 – also Corrs had more revenue in 2024 than Allens!)
The Linklaters connection is very tenuous.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,329,Goldenm2020,posted 2024-Oct-9,"@bananageorge
I agree with you, Allens give me an odd vibe with their partnership with Linklaters.
KWM is very international, with their connections in Asia, you can probably work on very good and interesting works!
Also I personally feel KWM is more diverse then others, so if that is important to you go for it.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,330,anon888,posted 2024-Oct-9,has anyone received email confirmation from MCR?,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,331,Icetea123,posted 2024-Oct-9,+1 Barry Nilsson,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,332,criddy,posted 2024-Oct-9,Not yet,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,333,Goldenm2020,posted 2024-Oct-9,"@Icetea123
You are smashing it damn.
That many firms damn.",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,334,bingl3,posted 2024-Oct-9,thanks! this is helpful,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,335,Tryingtolaw,posted 2024-Oct-9,"@Icetea123 what's your resume like , so I can work towards getting a clerkship next year ?",2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,336,lillibloom,posted 2024-Oct-9,What time do firms usually call/email? Has anyone heard anything from Ashurst or Corrs?,2024
Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,337,auslaw003,posted 2024-Oct-9,"lillibloom writes...
What time do firms usually call/email? Has anyone heard anything from Ashurst or Corrs?
I had my Corrs call around 8:30am, not sure if they are doing rolling offers though.",2024
